genres,app_name,title,early_access,id,year
Action,Dogstar,Dogstar,False,739890,2017
Casual,Dogstar,Dogstar,False,739890,2017
Indie,Dogstar,Dogstar,False,739890,2017
Adventure,Whirlpool,Whirlpool,False,756220,2017
Indie,Whirlpool,Whirlpool,False,756220,2017
Casual,Dots,Dots,False,760820,2017
Indie,Dots,Dots,False,760820,2017
Indie,1010,1010,False,761190,2017
Simulation,1010,1010,False,761190,2017
Strategy,1010,1010,False,761190,2017
Casual,Zup! 7 - 4:3 Pack,Zup! 7 - 4:3 Pack,False,769610,2017
Indie,Zup! 7 - 4:3 Pack,Zup! 7 - 4:3 Pack,False,769610,2017
Adventure,Natari at the Bubble Planet,Natari at the Bubble Planet,False,573800,2017
Free to Play,Natari at the Bubble Planet,Natari at the Bubble Planet,False,573800,2017
Indie,Natari at the Bubble Planet,Natari at the Bubble Planet,False,573800,2017
RPG,Natari at the Bubble Planet,Natari at the Bubble Planet,False,573800,2017
Adventure,Bit Heroes,Bit Heroes,False,666860,2017
Free to Play,Bit Heroes,Bit Heroes,False,666860,2017
Massively Multiplayer,Bit Heroes,Bit Heroes,False,666860,2017
RPG,Bit Heroes,Bit Heroes,False,666860,2017
Action,Metal Soldiers 2,Metal Soldiers 2,False,753380,2017
Adventure,Shadow Wolf Mysteries: Bane of the Family Collector's Edition,Shadow Wolf Mysteries: Bane of the Family Collector's Edition,False,758620,2017
Casual,Shadow Wolf Mysteries: Bane of the Family Collector's Edition,Shadow Wolf Mysteries: Bane of the Family Collector's Edition,False,758620,2017
Adventure,Crystals of Niberium,Crystals of Niberium,False,728650,2017
Casual,Crystals of Niberium,Crystals of Niberium,False,728650,2017
Indie,Crystals of Niberium,Crystals of Niberium,False,728650,2017
Indie,Happy New Year Clicker,Happy New Year Clicker,False,760560,2017
Simulation,Happy New Year Clicker,Happy New Year Clicker,False,760560,2017
Adventure,Heaven And Earth,Heaven And Earth,False,673630,2017
Indie,Heaven And Earth,Heaven And Earth,False,673630,2017
RPG,Heaven And Earth,Heaven And Earth,False,673630,2017
Indie,Happy New Year Clicker - Artwork,Happy New Year Clicker - Artwork,False,767510,2017
Simulation,Happy New Year Clicker - Artwork,Happy New Year Clicker - Artwork,False,767510,2017
Action,SMACKHEAD,SMACKHEAD,False,745710,2017
Casual,SMACKHEAD,SMACKHEAD,False,745710,2017
Indie,SMACKHEAD,SMACKHEAD,False,745710,2017
Indie,iubes:2,iubes:2,False,682610,2017
Strategy,iubes:2,iubes:2,False,682610,2017
Action,Warhammer: End Times - Vermintide Death on the Reik,Warhammer: End Times - Vermintide Death on the Reik,False,741420,2017
Indie,Warhammer: End Times - Vermintide Death on the Reik,Warhammer: End Times - Vermintide Death on the Reik,False,741420,2017
Casual,Alexa's Wild Night,Alexa's Wild Night,False,457370,2017
Indie,Alexa's Wild Night,Alexa's Wild Night,False,457370,2017
Casual,Tetropunk,Tetropunk,False,540190,2017
Indie,Tetropunk,Tetropunk,False,540190,2017
Adventure,Crazy Ball Adventures - Treasure,Crazy Ball Adventures - Treasure,False,768600,2017
Casual,Crazy Ball Adventures - Treasure,Crazy Ball Adventures - Treasure,False,768600,2017
Indie,Crazy Ball Adventures - Treasure,Crazy Ball Adventures - Treasure,False,768600,2017
Casual,MapleStory (Original Game Soundtrack) : Heroes of Maple,MapleStory (Original Game Soundtrack) : Heroes of Maple,False,753700,2017
Free to Play,MapleStory (Original Game Soundtrack) : Heroes of Maple,MapleStory (Original Game Soundtrack) : Heroes of Maple,False,753700,2017
Massively Multiplayer,MapleStory (Original Game Soundtrack) : Heroes of Maple,MapleStory (Original Game Soundtrack) : Heroes of Maple,False,753700,2017
RPG,MapleStory (Original Game Soundtrack) : Heroes of Maple,MapleStory (Original Game Soundtrack) : Heroes of Maple,False,753700,2017
Casual,MapleStory (Original Game Soundtrack) : Black Heaven,MapleStory (Original Game Soundtrack) : Black Heaven,False,753710,2017
Free to Play,MapleStory (Original Game Soundtrack) : Black Heaven,MapleStory (Original Game Soundtrack) : Black Heaven,False,753710,2017
Massively Multiplayer,MapleStory (Original Game Soundtrack) : Black Heaven,MapleStory (Original Game Soundtrack) : Black Heaven,False,753710,2017
RPG,MapleStory (Original Game Soundtrack) : Black Heaven,MapleStory (Original Game Soundtrack) : Black Heaven,False,753710,2017
Casual,MapleStory (Original Game Soundtrack) : Arcane River,MapleStory (Original Game Soundtrack) : Arcane River,False,767220,2017
Free to Play,MapleStory (Original Game Soundtrack) : Arcane River,MapleStory (Original Game Soundtrack) : Arcane River,False,767220,2017
Massively Multiplayer,MapleStory (Original Game Soundtrack) : Arcane River,MapleStory (Original Game Soundtrack) : Arcane River,False,767220,2017
RPG,MapleStory (Original Game Soundtrack) : Arcane River,MapleStory (Original Game Soundtrack) : Arcane River,False,767220,2017
Action,Quest Hunter: Original Soundtrack,Quest Hunter: Original Soundtrack,False,768950,2017
Adventure,Quest Hunter: Original Soundtrack,Quest Hunter: Original Soundtrack,False,768950,2017
Indie,Quest Hunter: Original Soundtrack,Quest Hunter: Original Soundtrack,False,768950,2017
RPG,Quest Hunter: Original Soundtrack,Quest Hunter: Original Soundtrack,False,768950,2017
Adventure,Wasteland Gossip,Wasteland Gossip,False,746120,2017
Indie,Wasteland Gossip,Wasteland Gossip,False,746120,2017
RPG,Wasteland Gossip,Wasteland Gossip,False,746120,2017
Strategy,Wasteland Gossip,Wasteland Gossip,False,746120,2017
Action,EVE Online: 2 Daily Alpha Injectors,EVE Online: 2 Daily Alpha Injectors,False,766710,2017
Free to Play,EVE Online: 2 Daily Alpha Injectors,EVE Online: 2 Daily Alpha Injectors,False,766710,2017
Massively Multiplayer,EVE Online: 2 Daily Alpha Injectors,EVE Online: 2 Daily Alpha Injectors,False,766710,2017
RPG,EVE Online: 2 Daily Alpha Injectors,EVE Online: 2 Daily Alpha Injectors,False,766710,2017
Strategy,EVE Online: 2 Daily Alpha Injectors,EVE Online: 2 Daily Alpha Injectors,False,766710,2017
Indie,Post Human W.A.R,Post Human W.A.R,False,462240,2017
Strategy,Post Human W.A.R,Post Human W.A.R,False,462240,2017
Action,EVE Online: 10 Daily Alpha Injectors,EVE Online: 10 Daily Alpha Injectors,False,766712,2017
Free to Play,EVE Online: 10 Daily Alpha Injectors,EVE Online: 10 Daily Alpha Injectors,False,766712,2017
Massively Multiplayer,EVE Online: 10 Daily Alpha Injectors,EVE Online: 10 Daily Alpha Injectors,False,766712,2017
RPG,EVE Online: 10 Daily Alpha Injectors,EVE Online: 10 Daily Alpha Injectors,False,766712,2017
Strategy,EVE Online: 10 Daily Alpha Injectors,EVE Online: 10 Daily Alpha Injectors,False,766712,2017
Casual,Donjon Defense,Donjon Defense,False,757230,2017
Strategy,Donjon Defense,Donjon Defense,False,757230,2017
Action,EVE Online: 5 Daily Alpha Injectors,EVE Online: 5 Daily Alpha Injectors,False,766711,2017
Free to Play,EVE Online: 5 Daily Alpha Injectors,EVE Online: 5 Daily Alpha Injectors,False,766711,2017
Massively Multiplayer,EVE Online: 5 Daily Alpha Injectors,EVE Online: 5 Daily Alpha Injectors,False,766711,2017
RPG,EVE Online: 5 Daily Alpha Injectors,EVE Online: 5 Daily Alpha Injectors,False,766711,2017
Strategy,EVE Online: 5 Daily Alpha Injectors,EVE Online: 5 Daily Alpha Injectors,False,766711,2017
Indie,Train Station Simulator,Train Station Simulator,True,738610,2017
Simulation,Train Station Simulator,Train Station Simulator,True,738610,2017
Strategy,Train Station Simulator,Train Station Simulator,True,738610,2017
Early Access,Train Station Simulator,Train Station Simulator,True,738610,2017
Indie,Drift Zone,Drift Zone,False,726600,2017
Racing,Drift Zone,Drift Zone,False,726600,2017
Sports,Drift Zone,Drift Zone,False,726600,2017
Action,I wanna be The Cat,I wanna be The Cat,False,637880,2017
Adventure,I wanna be The Cat,I wanna be The Cat,False,637880,2017
Indie,I wanna be The Cat,I wanna be The Cat,False,637880,2017
Action,DEBUFF,DEBUFF,False,759850,2017
Casual,DEBUFF,DEBUFF,False,759850,2017
Indie,DEBUFF,DEBUFF,False,759850,2017
RPG,DEBUFF,DEBUFF,False,759850,2017
Sports,DEBUFF,DEBUFF,False,759850,2017
Adventure,Gorogoa,Gorogoa,False,557600,2017
Casual,Gorogoa,Gorogoa,False,557600,2017
Indie,Gorogoa,Gorogoa,False,557600,2017
Action,LQVE: Lion Quest Versus Expanded,LQVE: Lion Quest Versus Expanded,False,659570,2017
Adventure,LQVE: Lion Quest Versus Expanded,LQVE: Lion Quest Versus Expanded,False,659570,2017
Indie,LQVE: Lion Quest Versus Expanded,LQVE: Lion Quest Versus Expanded,False,659570,2017
Adventure,HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,False,759970,2017
Free to Play,HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,False,759970,2017
Indie,HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,False,759970,2017
RPG,HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,False,759970,2017
Casual,Train Frontier Classic,Train Frontier Classic,True,713460,2017
Indie,Train Frontier Classic,Train Frontier Classic,True,713460,2017
Simulation,Train Frontier Classic,Train Frontier Classic,True,713460,2017
Early Access,Train Frontier Classic,Train Frontier Classic,True,713460,2017
Action,Nakiti Generations,Nakiti Generations,True,512120,2017
Adventure,Nakiti Generations,Nakiti Generations,True,512120,2017
Indie,Nakiti Generations,Nakiti Generations,True,512120,2017
Early Access,Nakiti Generations,Nakiti Generations,True,512120,2017
Simulation,Flesh Eaters - new maps,Flesh Eaters - new maps,False,743290,2017
Strategy,Flesh Eaters - new maps,Flesh Eaters - new maps,False,743290,2017
Simulation,IL-2 Sturmovik: Cliffs of Dover Blitz Edition,IL-2 Sturmovik: Cliffs of Dover Blitz Edition,False,754530,2017
Adventure,Tales of Winds: Tomb of the Sol Empire,Tales of Winds: Tomb of the Sol Empire,False,733610,2017
Indie,Tales of Winds: Tomb of the Sol Empire,Tales of Winds: Tomb of the Sol Empire,False,733610,2017
RPG,Tales of Winds: Tomb of the Sol Empire,Tales of Winds: Tomb of the Sol Empire,False,733610,2017
Action,Battle High 2 A+,Battle High 2 A+,False,755590,2017
Indie,Battle High 2 A+,Battle High 2 A+,False,755590,2017
Indie,Boot Hill Bounties,Boot Hill Bounties,False,727290,2017
RPG,Boot Hill Bounties,Boot Hill Bounties,False,727290,2017
Indie,Teal,Teal,False,658760,2017
Strategy,Teal,Teal,False,658760,2017
Indie,SoundTracks: The Train Set Game,SoundTracks: The Train Set Game,False,760180,2017
Racing,SoundTracks: The Train Set Game,SoundTracks: The Train Set Game,False,760180,2017
Simulation,SoundTracks: The Train Set Game,SoundTracks: The Train Set Game,False,760180,2017
Indie,Pro Strategy Football 2018,Pro Strategy Football 2018,False,765560,2017
Simulation,Pro Strategy Football 2018,Pro Strategy Football 2018,False,765560,2017
Sports,Pro Strategy Football 2018,Pro Strategy Football 2018,False,765560,2017
Strategy,Pro Strategy Football 2018,Pro Strategy Football 2018,False,765560,2017
Action,Caveblazers - Arena Mode,Caveblazers - Arena Mode,False,767570,2017
Adventure,Caveblazers - Arena Mode,Caveblazers - Arena Mode,False,767570,2017
Indie,Caveblazers - Arena Mode,Caveblazers - Arena Mode,False,767570,2017
Action,Of Guards and Thieves - Founder's Army Pack,Of Guards and Thieves - Founder's Army Pack,False,701980,2017
Casual,Of Guards and Thieves - Founder's Army Pack,Of Guards and Thieves - Founder's Army Pack,False,701980,2017
Free to Play,Of Guards and Thieves - Founder's Army Pack,Of Guards and Thieves - Founder's Army Pack,False,701980,2017
Indie,Of Guards and Thieves - Founder's Army Pack,Of Guards and Thieves - Founder's Army Pack,False,701980,2017
Massively Multiplayer,Of Guards and Thieves - Founder's Army Pack,Of Guards and Thieves - Founder's Army Pack,False,701980,2017
Indie,Colony,Colony,False,720060,2017
Simulation,Colony,Colony,False,720060,2017
Strategy,Colony,Colony,False,720060,2017
Indie,Lazy Galaxy,Lazy Galaxy,True,724470,2017
Strategy,Lazy Galaxy,Lazy Galaxy,True,724470,2017
Early Access,Lazy Galaxy,Lazy Galaxy,True,724470,2017
Action,Home Darkness - Escape,Home Darkness - Escape,False,761640,2017
Adventure,Home Darkness - Escape,Home Darkness - Escape,False,761640,2017
Casual,Home Darkness - Escape,Home Darkness - Escape,False,761640,2017
Indie,Home Darkness - Escape,Home Darkness - Escape,False,761640,2017
Action,Bystander,Bystander,False,674860,2017
Adventure,Bystander,Bystander,False,674860,2017
Indie,Bystander,Bystander,False,674860,2017
Simulation,Bystander,Bystander,False,674860,2017
Adventure,Omega Quintet: Billionaire's Club Pack,Omega Quintet: Billionaire's Club Pack,False,714336,2017
RPG,Omega Quintet: Billionaire's Club Pack,Omega Quintet: Billionaire's Club Pack,False,714336,2017
Strategy,Omega Quintet: Billionaire's Club Pack,Omega Quintet: Billionaire's Club Pack,False,714336,2017
Casual,Tooki,Tooki,False,731520,2017
Indie,Tooki,Tooki,False,731520,2017
Strategy,Tooki,Tooki,False,731520,2017
Adventure,Omega Quintet: Multi-Millionaire's Club Pack,Omega Quintet: Multi-Millionaire's Club Pack,False,714335,2017
RPG,Omega Quintet: Multi-Millionaire's Club Pack,Omega Quintet: Multi-Millionaire's Club Pack,False,714335,2017
Strategy,Omega Quintet: Multi-Millionaire's Club Pack,Omega Quintet: Multi-Millionaire's Club Pack,False,714335,2017
Adventure,Omega Quintet: Mega Mic Pack,Omega Quintet: Mega Mic Pack,False,714333,2017
RPG,Omega Quintet: Mega Mic Pack,Omega Quintet: Mega Mic Pack,False,714333,2017
Strategy,Omega Quintet: Mega Mic Pack,Omega Quintet: Mega Mic Pack,False,714333,2017
Adventure,Omega Quintet: Spoilerific Unlock Pack,Omega Quintet: Spoilerific Unlock Pack,False,714332,2017
RPG,Omega Quintet: Spoilerific Unlock Pack,Omega Quintet: Spoilerific Unlock Pack,False,714332,2017
Strategy,Omega Quintet: Spoilerific Unlock Pack,Omega Quintet: Spoilerific Unlock Pack,False,714332,2017
Adventure,Omega Quintet: Millionaire's Club Pack,Omega Quintet: Millionaire's Club Pack,False,714334,2017
RPG,Omega Quintet: Millionaire's Club Pack,Omega Quintet: Millionaire's Club Pack,False,714334,2017
Strategy,Omega Quintet: Millionaire's Club Pack,Omega Quintet: Millionaire's Club Pack,False,714334,2017
Adventure,Omega Quintet: Overwhelming Outfits Pack,Omega Quintet: Overwhelming Outfits Pack,False,714331,2017
RPG,Omega Quintet: Overwhelming Outfits Pack,Omega Quintet: Overwhelming Outfits Pack,False,714331,2017
Strategy,Omega Quintet: Overwhelming Outfits Pack,Omega Quintet: Overwhelming Outfits Pack,False,714331,2017
Indie,Mula: The Cycle of Shadow,Mula: The Cycle of Shadow,False,710160,2017
Adventure,Leisure Suit Larry 1 - In the Land of the Lounge Lizards,Leisure Suit Larry 1 - In the Land of the Lounge Lizards,False,763970,2017
Casual,Puzzle Poker,Puzzle Poker,False,554660,2017
Indie,Puzzle Poker,Puzzle Poker,False,554660,2017
Strategy,Puzzle Poker,Puzzle Poker,False,554660,2017
Adventure,Pereulok: The Series,Pereulok: The Series,False,725500,2017
Indie,Pereulok: The Series,Pereulok: The Series,False,725500,2017
Free to Play,Fishing Planet: Santa's Kayak Pack,Fishing Planet: Santa's Kayak Pack,False,730613,2017
Massively Multiplayer,Fishing Planet: Santa's Kayak Pack,Fishing Planet: Santa's Kayak Pack,False,730613,2017
Simulation,Fishing Planet: Santa's Kayak Pack,Fishing Planet: Santa's Kayak Pack,False,730613,2017
Sports,Fishing Planet: Santa's Kayak Pack,Fishing Planet: Santa's Kayak Pack,False,730613,2017
Action,Genetic Disaster,Genetic Disaster,False,672460,2017
Indie,Genetic Disaster,Genetic Disaster,False,672460,2017
Free to Play,Fishing Planet: Christmas Magic Pack,Fishing Planet: Christmas Magic Pack,False,730612,2017
Massively Multiplayer,Fishing Planet: Christmas Magic Pack,Fishing Planet: Christmas Magic Pack,False,730612,2017
Simulation,Fishing Planet: Christmas Magic Pack,Fishing Planet: Christmas Magic Pack,False,730612,2017
Sports,Fishing Planet: Christmas Magic Pack,Fishing Planet: Christmas Magic Pack,False,730612,2017
Adventure,Smart Mummy,Smart Mummy,False,763700,2017
Casual,Smart Mummy,Smart Mummy,False,763700,2017
Indie,Smart Mummy,Smart Mummy,False,763700,2017
Simulation,Smart Mummy,Smart Mummy,False,763700,2017
Action,Disney's Aladdin,Disney's Aladdin,False,561100,1993
Adventure,Disney's Aladdin,Disney's Aladdin,False,561100,1993
Action,Disney's The Lion King,Disney's The Lion King,False,561120,1994
Adventure,Disney's The Lion King,Disney's The Lion King,False,561120,1994
Free to Play,Nekojishi Original Soundtrack,Nekojishi Original Soundtrack,False,769180,2017
Action,Mankind Defender,Mankind Defender,False,751580,2016
RPG,Mankind Defender,Mankind Defender,False,751580,2016
Action,Trianga's Project: Battle Splash 2.0,Trianga's Project: Battle Splash 2.0,False,756600,2017
Casual,Trianga's Project: Battle Splash 2.0,Trianga's Project: Battle Splash 2.0,False,756600,2017
Indie,Trianga's Project: Battle Splash 2.0,Trianga's Project: Battle Splash 2.0,False,756600,2017
Action,Dying Light - White Death Bundle,Dying Light - White Death Bundle,False,748340,2017
RPG,Dying Light - White Death Bundle,Dying Light - White Death Bundle,False,748340,2017
Action,Dying Light - Vintage Gunslinger Bundle,Dying Light - Vintage Gunslinger Bundle,False,748341,2017
RPG,Dying Light - Vintage Gunslinger Bundle,Dying Light - Vintage Gunslinger Bundle,False,748341,2017
Casual,Go Kart Survival,Go Kart Survival,False,713570,2017
Indie,Go Kart Survival,Go Kart Survival,False,713570,2017
Racing,Go Kart Survival,Go Kart Survival,False,713570,2017
Simulation,EMERGENCY 3,EMERGENCY 3,False,757200,2005
Strategy,EMERGENCY 3,EMERGENCY 3,False,757200,2005
Free to Play,War Planet Online: Global Conquest,War Planet Online: Global Conquest,False,719640,2017
Massively Multiplayer,War Planet Online: Global Conquest,War Planet Online: Global Conquest,False,719640,2017
Strategy,War Planet Online: Global Conquest,War Planet Online: Global Conquest,False,719640,2017
Action,Ancient Treasure 法爾斯編年史：上古秘寶,Ancient Treasure 法爾斯編年史：上古秘寶,True,745930,2017
Adventure,Ancient Treasure 法爾斯編年史：上古秘寶,Ancient Treasure 法爾斯編年史：上古秘寶,True,745930,2017
Indie,Ancient Treasure 法爾斯編年史：上古秘寶,Ancient Treasure 法爾斯編年史：上古秘寶,True,745930,2017
RPG,Ancient Treasure 法爾斯編年史：上古秘寶,Ancient Treasure 法爾斯編年史：上古秘寶,True,745930,2017
Early Access,Ancient Treasure 法爾斯編年史：上古秘寶,Ancient Treasure 法爾斯編年史：上古秘寶,True,745930,2017
Action,SoTo,SoTo,False,717960,2017
Indie,SoTo,SoTo,False,717960,2017
Strategy,SoTo,SoTo,False,717960,2017
Casual,City Builder,City Builder,False,764550,2017
Design &amp; Illustration,SMILE GAME BUILDER Exporter for Unity 5.6,SMILE GAME BUILDER Exporter for Unity 5.6,False,766450,2017
Web Publishing,SMILE GAME BUILDER Exporter for Unity 5.6,SMILE GAME BUILDER Exporter for Unity 5.6,False,766450,2017
Action,Australian trip,Australian trip,False,757870,2017
Adventure,Australian trip,Australian trip,False,757870,2017
Casual,Australian trip,Australian trip,False,757870,2017
Indie,Australian trip,Australian trip,False,757870,2017
Simulation,X-Plane 11 - Add-on: Aerosoft - Svalbard4XPlane,X-Plane 11 - Add-on: Aerosoft - Svalbard4XPlane,False,675357,2017
Action,Caviar - Endless Stress Reliever,Caviar - Endless Stress Reliever,False,764740,2017
Adventure,Caviar - Endless Stress Reliever,Caviar - Endless Stress Reliever,False,764740,2017
Casual,Caviar - Endless Stress Reliever,Caviar - Endless Stress Reliever,False,764740,2017
Indie,Caviar - Endless Stress Reliever,Caviar - Endless Stress Reliever,False,764740,2017
Adventure,Farnham Fables Tape 1 Episode 3,Farnham Fables Tape 1 Episode 3,False,771780,2017
Casual,Farnham Fables Tape 1 Episode 3,Farnham Fables Tape 1 Episode 3,False,771780,2017
Indie,Farnham Fables Tape 1 Episode 3,Farnham Fables Tape 1 Episode 3,False,771780,2017
Casual,EquiMagic - Galashow of Horses,EquiMagic - Galashow of Horses,False,664250,2017
Indie,EquiMagic - Galashow of Horses,EquiMagic - Galashow of Horses,False,664250,2017
RPG,EquiMagic - Galashow of Horses,EquiMagic - Galashow of Horses,False,664250,2017
Simulation,EquiMagic - Galashow of Horses,EquiMagic - Galashow of Horses,False,664250,2017
Action,SOUNDTRACK? OK!,SOUNDTRACK? OK!,False,761470,2017
Casual,SOUNDTRACK? OK!,SOUNDTRACK? OK!,False,761470,2017
Indie,SOUNDTRACK? OK!,SOUNDTRACK? OK!,False,761470,2017
Simulation,SOUNDTRACK? OK!,SOUNDTRACK? OK!,False,761470,2017
Action,Modern Combat Versus,Modern Combat Versus,False,723780,2017
Adventure,Modern Combat Versus,Modern Combat Versus,False,723780,2017
Free to Play,Modern Combat Versus,Modern Combat Versus,False,723780,2017
Adventure,Foundation of Nightmares,Foundation of Nightmares,False,705130,2017
Indie,Foundation of Nightmares,Foundation of Nightmares,False,705130,2017
RPG,Foundation of Nightmares,Foundation of Nightmares,False,705130,2017
Adventure,Captive of Fortune,Captive of Fortune,False,711350,2017
Indie,Captive of Fortune,Captive of Fortune,False,711350,2017
RPG,Captive of Fortune,Captive of Fortune,False,711350,2017
Indie,Goblin Storm,Goblin Storm,False,713840,2017
Strategy,Goblin Storm,Goblin Storm,False,713840,2017
Action,Vulture Strike Soundtrack,Vulture Strike Soundtrack,False,764350,2017
Indie,Vulture Strike Soundtrack,Vulture Strike Soundtrack,False,764350,2017
Adventure,Dragon Sinker,Dragon Sinker,False,745830,2017
Casual,Dragon Sinker,Dragon Sinker,False,745830,2017
Indie,Dragon Sinker,Dragon Sinker,False,745830,2017
RPG,Dragon Sinker,Dragon Sinker,False,745830,2017
Action,Friday the 13th: The Game - Jason Part 7 Machete Kill Pack,Friday the 13th: The Game - Jason Part 7 Machete Kill Pack,False,739581,2017
Action,ELEAGUE 2018 Boston CS:GO Major Championship Mega Bundle,ELEAGUE 2018 Boston CS:GO Major Championship Mega Bundle,False,772170,2017
Adventure,A Small Robot Story,A Small Robot Story,False,753440,2017
Free to Play,TOS - New Rank Booster for NA Servers,TOS - New Rank Booster for NA Servers,False,768700,2017
Massively Multiplayer,TOS - New Rank Booster for NA Servers,TOS - New Rank Booster for NA Servers,False,768700,2017
RPG,TOS - New Rank Booster for NA Servers,TOS - New Rank Booster for NA Servers,False,768700,2017
Free to Play,TOS - New Rank Booster for SA Servers,TOS - New Rank Booster for SA Servers,False,768703,2017
Massively Multiplayer,TOS - New Rank Booster for SA Servers,TOS - New Rank Booster for SA Servers,False,768703,2017
RPG,TOS - New Rank Booster for SA Servers,TOS - New Rank Booster for SA Servers,False,768703,2017
Free to Play,TOS - New Rank Booster for EU Servers,TOS - New Rank Booster for EU Servers,False,768701,2017
Massively Multiplayer,TOS - New Rank Booster for EU Servers,TOS - New Rank Booster for EU Servers,False,768701,2017
RPG,TOS - New Rank Booster for EU Servers,TOS - New Rank Booster for EU Servers,False,768701,2017
Free to Play,TOS - New Rank Booster for SEA Servers,TOS - New Rank Booster for SEA Servers,False,768702,2017
Massively Multiplayer,TOS - New Rank Booster for SEA Servers,TOS - New Rank Booster for SEA Servers,False,768702,2017
RPG,TOS - New Rank Booster for SEA Servers,TOS - New Rank Booster for SEA Servers,False,768702,2017
Simulation,Bridge Constructor Portal,Bridge Constructor Portal,False,684410,2017
Strategy,Bridge Constructor Portal,Bridge Constructor Portal,False,684410,2017
Adventure,Forest Legends: The Call of Love Collector's Edition,Forest Legends: The Call of Love Collector's Edition,False,765770,2013
Casual,Forest Legends: The Call of Love Collector's Edition,Forest Legends: The Call of Love Collector's Edition,False,765770,2013
Indie,Forest Legends: The Call of Love Collector's Edition,Forest Legends: The Call of Love Collector's Edition,False,765770,2013
Action,Alien Mayhem,Alien Mayhem,True,714060,2017
Adventure,Alien Mayhem,Alien Mayhem,True,714060,2017
Indie,Alien Mayhem,Alien Mayhem,True,714060,2017
Early Access,Alien Mayhem,Alien Mayhem,True,714060,2017
Simulation,FSX Steam Edition: Moving Map Add-On,FSX Steam Edition: Moving Map Add-On,False,643681,2017
Simulation,FSX Steam Edition: Approach Training Add-On,FSX Steam Edition: Approach Training Add-On,False,643682,2017
Simulation,FSX Steam Edition: View & Slew Add-On,FSX Steam Edition: View &amp; Slew Add-On,False,643683,2017
Simulation,FSX Steam Edition: Flight Recorder Add-On,FSX Steam Edition: Flight Recorder Add-On,False,643684,2017
Simulation,FSX Steam Edition: TerraFlora Add-On,FSX Steam Edition: TerraFlora Add-On,False,643685,2017
Casual,Chess Ultra Easter Island chess set,Chess Ultra Easter Island chess set,False,639000,2017
Indie,Chess Ultra Easter Island chess set,Chess Ultra Easter Island chess set,False,639000,2017
Simulation,Chess Ultra Easter Island chess set,Chess Ultra Easter Island chess set,False,639000,2017
Sports,Chess Ultra Easter Island chess set,Chess Ultra Easter Island chess set,False,639000,2017
Strategy,Chess Ultra Easter Island chess set,Chess Ultra Easter Island chess set,False,639000,2017
Simulation,Train Simulator: Peninsula Corridor: San Francisco - Gilroy Route Add-On,Train Simulator: Peninsula Corridor: San Francisco - Gilroy Route Add-On,False,642807,2017
Action,Hidden & Dangerous 2: Courage Under Fire,Hidden &amp; Dangerous 2: Courage Under Fire,False,703320,2003
Strategy,Hidden & Dangerous 2: Courage Under Fire,Hidden &amp; Dangerous 2: Courage Under Fire,False,703320,2003
Action,Hidden & Dangerous: Action Pack,Hidden &amp; Dangerous: Action Pack,False,703310,2000
Strategy,Hidden & Dangerous: Action Pack,Hidden &amp; Dangerous: Action Pack,False,703310,2000
Action,Krampus Quest,Krampus Quest,False,758170,2017
Adventure,Krampus Quest,Krampus Quest,False,758170,2017
Indie,Krampus Quest,Krampus Quest,False,758170,2017
Casual,旧手表 - Old Watch,旧手表 - Old Watch,False,654260,2017
Indie,旧手表 - Old Watch,旧手表 - Old Watch,False,654260,2017
Casual,Twinstack,Twinstack,False,753560,2017
Adventure,Armello - Rivals Hero Pack,Armello - Rivals Hero Pack,False,398917,2017
Indie,Armello - Rivals Hero Pack,Armello - Rivals Hero Pack,False,398917,2017
RPG,Armello - Rivals Hero Pack,Armello - Rivals Hero Pack,False,398917,2017
Strategy,Armello - Rivals Hero Pack,Armello - Rivals Hero Pack,False,398917,2017
Action,Fragmental,Fragmental,False,424040,2017
Indie,Fragmental,Fragmental,False,424040,2017
Casual,Animals Memory,Animals Memory,False,754520,2017
Indie,Animals Memory,Animals Memory,False,754520,2017
Adventure,Smart Junior Academy - Spring,Smart Junior Academy - Spring,False,755360,2017
Casual,Smart Junior Academy - Spring,Smart Junior Academy - Spring,False,755360,2017
Indie,Smart Junior Academy - Spring,Smart Junior Academy - Spring,False,755360,2017
Adventure,Haunted Train: Frozen in Time Collector's Edition,Haunted Train: Frozen in Time Collector's Edition,False,758650,2017
Casual,Haunted Train: Frozen in Time Collector's Edition,Haunted Train: Frozen in Time Collector's Edition,False,758650,2017
Action,White Day - Christmas Costume - Ji-Min Yoo,White Day - Christmas Costume - Ji-Min Yoo,False,762350,2017
Adventure,White Day - Christmas Costume - Ji-Min Yoo,White Day - Christmas Costume - Ji-Min Yoo,False,762350,2017
